preset,model,layout,transform,method,initial_mean,final_mean,sd_mean,initial_high,final_high,final_bad,final_middle,final_best16
bimodal,neural,binary,ranknormal,maxrl,0.12438677205867232,0.8804979267711638,0.010320023482331466,0.12438677205867232,0.8804979267711638,0.11950207322883637,0,0.9999999999999972
bimodal,neural,binary,ranknormal,tailrl,0.12438677205867232,0.9516556290690555,0.0017395712339294477,0.12438677205867232,0.9516556290690555,0.04834437093094443,0,1
bimodal,neural,binary,ranknormal,pkpo,0.12438677205867232,0.5798432057374284,0.014174748965278889,0.12438677205867232,0.5798432057374284,0.42015679426257163,0,0.999998977068329
bimodal,neural,binary,ranknormal,elite,0.12438677205867232,0.8264666972853901,0.036547883432873164,0.12438677205867232,0.8264666972853901,0.1735333027146099,0,0.9999999999953691
bimodal,neural,binary,reciprocal,rloo,0.12438677205867232,0.010634813549760992,0.0009273271969085884,0.12438677205867232,0.010634813549760992,0.9893651864502387,0,0.15717677232615354
bimodal,neural,binary,reciprocal,grpo,0.12438677205867232,0.001636894082571235,0.0005361904815619217,0.12438677205867232,0.001636894082571235,0.9983631059174289,0,0.025848739186570713
bimodal,neural,binary,reciprocal,maxrl,0.12438677205867232,0.8804979267711638,0.010320023482331466,0.12438677205867232,0.8804979267711638,0.11950207322883637,0,0.9999999999999972
bimodal,neural,binary,reciprocal,tailrl,0.12438677205867232,0.009971546380963127,0.0006799719549227437,0.12438677205867232,0.009971546380963127,0.9900284536190368,0,0.14811843794297094
bimodal,neural,binary,reciprocal,pkpo,0.12438677205867232,0.12083924085537497,0.0012717161541858674,0.12438677205867232,0.12083924085537497,0.8791607591446251,0,0.8726012588066571
bimodal,neural,binary,reciprocal,elite,0.12438677205867232,0.020857310271664847,0.0027322228293638158,0.12438677205867232,0.020857310271664847,0.9791426897283352,0,0.2858191657759797
bimodal,neural,code,identity,rloo,0.2568125127654996,0.7063209387089614,0.002521293346085676,0.0034395150142272307,0.022292560354578037,0.005493450473870056,0.9722139891715521,0.9137090532099316
bimodal,neural,code,identity,grpo,0.2568125127654996,0.9628019036846721,0.002351230672677914,0.0034395150142272307,0.710153172635363,4.090053039235784e-7,0.28984641835933295,0.9999999996407524
bimodal,neural,code,identity,maxrl,0.2568125127654996,0.7539006107648181,0.043242673810400034,0.0034395150142272307,0.05794584838657182,0.003906437537131866,0.9381477140762963,0.9502004485228505
bimodal,neural,code,identity,tailrl,0.2568125127654996,0.7663309386022306,0.005511798351935883,0.0034395150142272307,0.06010245187794194,0.0005662551142431846,0.9393312930078149,0.9576811268724175
bimodal,neural,code,identity,pkpo,0.2568125127654996,0.6571995123032509,0.004683018626043779,0.0034395150142272307,0.015361384028506293,0.04762256923901784,0.9370160467324758,0.896381980301702
bimodal,neural,code,identity,elite,0.2568125127654996,0.9542207654649658,0.0030227949503956186,0.0034395150142272307,0.6551855238905856,0.0000013614713226368055,0.3448131146380917,0.999999994369351
bimodal,neural,code,log,rloo,0.2568125127654996,0.7024818295657241,0.0028720749242934903,0.0034395150142272307,0.020717755824264213,0.005584086331703976,0.9736981578440318,0.9104801772174053
bimodal,neural,code,log,grpo,0.2568125127654996,0.9625727834076407,0.00171410255383793,0.0034395150142272307,0.7085174259163857,3.994322668924069e-7,0.29148217465134746,0.9999999996476029
bimodal,neural,code,log,maxrl,0.2568125127654996,0.7539006107648181,0.043242673810400034,0.0034395150142272307,0.05794584838657182,0.003906437537131866,0.9381477140762963,0.9502004485228505
bimodal,neural,code,log,tailrl,0.2568125127654996,0.7263525691503538,0.0019465007176583072,0.0034395150142272307,0.03066078115029254,0.0022398284395974185,0.9670993904101101,0.9278256376070638
bimodal,neural,code,log,pkpo,0.2568125127654996,0.6187550236123166,0.00424797906314535,0.0034395150142272307,0.012734704199721308,0.09298998572952048,0.894275310070758,0.887289489045623
bimodal,neural,code,log,elite,0.2568125127654996,0.9542207654649658,0.0030227949503956186,0.0034395150142272307,0.6551855238905856,0.0000013614713226368055,0.3448131146380917,0.999999994369351
bimodal,neural,code,square,rloo,0.2568125127654996,0.7056507514385119,0.0018317803228008397,0.0034395150142272307,0.02251687301900682,0.006723013707953131,0.9707601132730401,0.9141010331683193
bimodal,neural,code,square,grpo,0.2568125127654996,0.961005521143622,0.003230859996181023,0.0034395150142272307,0.6982106617222833,4.7042683588042073e-7,0.3017888678508809,0.9999999992106435
bimodal,neural,code,square,maxrl,0.2568125127654996,0.7539006107648181,0.043242673810400034,0.0034395150142272307,0.05794584838657182,0.003906437537131866,0.9381477140762963,0.9502004485228505
bimodal,neural,code,square,tailrl,0.2568125127654996,0.8273629037109145,0.012540371739939691,0.0034395150142272307,0.15050159950109945,0.0000701324198517341,0.8494282680790487,0.9910566016256112
bimodal,neural,code,square,pkpo,0.2568125127654996,0.6825981166557867,0.0046740763174140405,0.0034395150142272307,0.01853352717777543,0.023782935815088474,0.9576835370071363,0.9050927487321441
bimodal,neural,code,square,elite,0.2568125127654996,0.9542207654649658,0.0030227949503956186,0.0034395150142272307,0.6551855238905856,0.0000013614713226368055,0.3448131146380917,0.999999994369351
bimodal,neural,code,ranknormal,rloo,0.2568125127654996,0.9390135148389666,0.006590728957484685,0.0034395150142272307,0.5607632355860684,0.0000011118886833324602,0.4392356525252483,0.9999996472727068
bimodal,neural,code,ranknormal,grpo,0.2568125127654996,0.959989642903791,0.003614487992663012,0.0034395150142272307,0.6916273215288055,5.581774557874617e-7,0.3083721202937387,0.9999999988087298
bimodal,neural,code,ranknormal,maxrl,0.2568125127654996,0.7539006107648181,0.043242673810400034,0.0034395150142272307,0.05794584838657182,0.003906437537131866,0.9381477140762963,0.9502004485228505
bimodal,neural,code,ranknormal,tailrl,0.2568125127654996,0.992010857422358,0.0002717779307560401,0.0034395150142272307,0.9313048118645154,1.8183532848033375e-8,0.0686951699519518,0.9999999999999994
bimodal,neural,code,ranknormal,pkpo,0.2568125127654996,0.8917709026209065,0.0054483913389420414,0.0034395150142272307,0.3391148289602132,0.000014580248710127274,0.6608705907910767,0.9998367223446586
bimodal,neural,code,ranknormal,elite,0.2568125127654996,0.9542207654649658,0.0030227949503956186,0.0034395150142272307,0.6551855238905856,0.0000013614713226368055,0.3448131146380917,0.999999994369351
bimodal,neural,code,reciprocal,rloo,0.2568125127654996,0.005263190294816265,0.00023711185683080035,0.0034395150142272307,0.00003643051044630917,0.9913256117564714,0.008637957733082308,0.07962601249137384
bimodal,neural,code,reciprocal,grpo,0.2568125127654996,0.0009432097081470761,0.0003934428117208657,0.0034395150142272307,0.000005226287584150114,0.9983576541431232,0.0016371195692928542,0.014917261102271371
bimodal,neural,code,reciprocal,maxrl,0.2568125127654996,0.7539006107648181,0.043242673810400034,0.0034395150142272307,0.05794584838657182,0.003906437537131866,0.9381477140762963,0.9502004485228505
bimodal,neural,code,reciprocal,tailrl,0.2568125127654996,0.00494216222131721,0.0002007375186627798,0.0034395150142272307,0.000033886268434265295,0.9918413336569157,0.008124780074650041,0.07501980844018898
bimodal,neural,code,reciprocal,pkpo,0.2568125127654996,0.1362048297084043,0.005050780617069816,0.0034395150142272307,0.0015645421286056462,0.7893488641208268,0.20908659375056735,0.73549476158867
bimodal,neural,code,reciprocal,elite,0.2568125127654996,0.010271536912173475,0.00023690046104322761,0.0034395150142272307,0.0000780234975073508,0.9833304396522428,0.01659153685024989,0.14763489163675747
valley,independent,quality,identity,rloo,0.45999999999999996,0.9651068963042707,0.0005728013725880851,0.3,0.9481447875467884,0.03537754678611168,0.016477665667099847,0.9999999999999994
valley,independent,quality,identity,grpo,0.45999999999999996,0.9937703297962015,0.000979727154039277,0.3,0.9904580741418526,0.00603224965134884,0.0035096762067984965,0.9999999999999994
valley,independent,quality,identity,maxrl,0.45999999999999996,0.9806401254218408,0.0005131126950747118,0.3,0.9714222945656545,0.019821981011052314,0.0087557244232932,0.9999999999999994
valley,independent,quality,identity,tailrl,0.45999999999999996,0.9721294451358972,0.0003276868231021087,0.3,0.9579575162325162,0.027633903392773194,0.01440858037471062,0.9999999999999994
valley,independent,quality,identity,pkpo,0.45999999999999996,0.794074305209493,0.004378866820994807,0.3,0.719811770364304,0.23462600734057168,0.045562222295124244,0.9999999993704414
valley,independent,quality,identity,elite,0.45999999999999996,0.9720668074703251,0.0006846132814514833,0.3,0.9596517842712401,0.029484765595427082,0.010863450133332791,1
valley,independent,quality,log,rloo,0.45999999999999996,0.9439675513200579,0.00042941447054396466,0.3,0.917717671049672,0.05779879274952676,0.024483536200801206,0.9999999999999988
valley,independent,quality,log,grpo,0.45999999999999996,0.9936465288359306,0.001022838428764315,0.3,0.9901453631737719,0.006029041083945551,0.0038255957422826136,1
valley,independent,quality,log,maxrl,0.45999999999999996,0.9806401254218408,0.0005131126950747118,0.3,0.9714222945656545,0.019821981011052314,0.0087557244232932,0.9999999999999994
valley,independent,quality,log,tailrl,0.45999999999999996,0.9572111403760354,0.00028692907988835494,0.3,0.9362431409528265,0.04321529001273774,0.020541569034435755,1
valley,independent,quality,log,pkpo,0.45999999999999996,0.7631428244421348,0.00486496978802521,0.3,0.6796106127686056,0.27175355166326876,0.04863583556812551,0.9999999945461863
valley,independent,quality,log,elite,0.45999999999999996,0.9720668074703251,0.0006846132814514833,0.3,0.9596517842712401,0.029484765595427082,0.010863450133332791,1
valley,independent,quality,square,rloo,0.45999999999999996,0.9729123879282907,0.000537315090465473,0.3,0.9597795472783014,0.027498577457574707,0.012721875264124,0.9999999999999994
valley,independent,quality,square,grpo,0.45999999999999996,0.9938739865205092,0.0008906152729026503,0.3,0.9906948408615381,0.006009874560265273,0.00329528457819658,1
valley,independent,quality,square,maxrl,0.45999999999999996,0.9806401254218408,0.0005131126950747118,0.3,0.9714222945656545,0.019821981011052314,0.0087557244232932,0.9999999999999994
valley,independent,quality,square,tailrl,0.45999999999999996,0.9782536903265938,0.000579174494764295,0.3,0.9672370507497514,0.021602824933266557,0.011160124316982122,0.9999999999999994
valley,independent,quality,square,pkpo,0.45999999999999996,0.8125128406657979,0.004378956817155164,0.3,0.7449429166541149,0.21366081498962033,0.041396268356264754,0.999999999858713
valley,independent,quality,square,elite,0.45999999999999996,0.9720668074703251,0.0006846132814514833,0.3,0.9596517842712401,0.029484765595427082,0.010863450133332791,1
valley,independent,quality,ranknormal,rloo,0.45999999999999996,0.9881760895112475,0.00032110165898857043,0.3,0.982246779308328,0.011806555530209194,0.005946665161462808,0.9999999999999994
valley,independent,quality,ranknormal,grpo,0.45999999999999996,0.993866873947031,0.0009234394843304543,0.3,0.9906374542554479,0.005970269387870504,0.003392276356681503,1
valley,independent,quality,ranknormal,maxrl,0.45999999999999996,0.9806401254218408,0.0005131126950747118,0.3,0.9714222945656545,0.019821981011052314,0.0087557244232932,0.9999999999999994
valley,independent,quality,ranknormal,tailrl,0.45999999999999996,0.9893522433158761,0.0005384567086186687,0.3,0.9840739007128604,0.010693292423170173,0.005232806863969388,0.9999999999999994
valley,independent,quality,ranknormal,pkpo,0.45999999999999996,0.8348469568287659,0.0030155488848415983,0.3,0.7727786219115579,0.18566122983964325,0.041560148248798945,0.9999999999786148
valley,independent,quality,ranknormal,elite,0.45999999999999996,0.9720668074703251,0.0006846132814514833,0.3,0.9596517842712401,0.029484765595427082,0.010863450133332791,1
valley,independent,quality,reciprocal,rloo,0.45999999999999996,0.2789767894478898,0.0016935032473351477,0.3,0.08586671542938996,0.8884247418096657,0.025708542760944388,0.8445720782763932
valley,independent,quality,reciprocal,grpo,0.45999999999999996,0.20517392221715158,0.0003170400635784716,0.3,0.0045900785898789764,0.9916552730470002,0.0037546483631209285,0.27856292672222527
valley,independent,quality,reciprocal,maxrl,0.45999999999999996,0.9806401254218408,0.0005131126950747118,0.3,0.9714222945656545,0.019821981011052314,0.0087557244232932,0.9999999999999994
valley,independent,quality,reciprocal,tailrl,0.45999999999999996,0.2671601020605678,0.001101780878823235,0.3,0.07244701954855444,0.9045467643971351,0.023006216054310576,0.799537416504425
valley,independent,quality,reciprocal,pkpo,0.45999999999999996,0.4165525282458273,0.0010146983893495397,0.3,0.24763191586681346,0.7062505952522455,0.04611748888094112,0.9942497552336967
valley,independent,quality,reciprocal,elite,0.45999999999999996,0.22702707358255106,0.0009259624979596294,0.3,0.02811910323947665,0.9605514192830991,0.01132947747742432,0.5364284503439142
valley,independent,binary,identity,rloo,0.3,0.965620781670501,0.0006016265431857807,0.3,0.965620781670501,0.03437921832949895,0,0.9999999999999994
valley,independent,binary,identity,grpo,0.3,0.9908345415900698,0.0013674446570041906,0.3,0.9908345415900698,0.00916545840993027,0,0.9999999999999994
valley,independent,binary,identity,maxrl,0.3,0.9714222945656545,0.0006657622010128872,0.3,0.9714222945656545,0.028577705434345516,0,0.9999999999999994
valley,independent,binary,identity,tailrl,0.3,0.9714222945656545,0.0006657622010128872,0.3,0.9714222945656545,0.028577705434345523,0,0.9999999999999994
valley,independent,binary,identity,pkpo,0.3,0.7584430146532634,0.004423680131679432,0.3,0.7584430146532634,0.24155698534673656,0,0.999999999861907
valley,independent,binary,identity,elite,0.3,0.9596517842712401,0.000956231512630926,0.3,0.9596517842712401,0.04034821572875987,0,1
valley,independent,binary,log,rloo,0.3,0.965620781670501,0.0006016265431857807,0.3,0.965620781670501,0.03437921832949895,0,0.9999999999999994
valley,independent,binary,log,grpo,0.3,0.9908345415900698,0.0013674446570041906,0.3,0.9908345415900698,0.00916545840993027,0,0.9999999999999994
valley,independent,binary,log,maxrl,0.3,0.9714222945656545,0.0006657622010128872,0.3,0.9714222945656545,0.028577705434345516,0,0.9999999999999994
valley,independent,binary,log,tailrl,0.3,0.9714222945656545,0.0006657622010128872,0.3,0.9714222945656545,0.028577705434345523,0,0.9999999999999994
valley,independent,binary,log,pkpo,0.3,0.7584430146532634,0.004423680131679432,0.3,0.7584430146532634,0.24155698534673656,0,0.999999999861907
valley,independent,binary,log,elite,0.3,0.9596517842712401,0.000956231512630926,0.3,0.9596517842712401,0.04034821572875987,0,1
valley,independent,binary,square,rloo,0.3,0.965620781670501,0.0006016265431857807,0.3,0.965620781670501,0.03437921832949895,0,0.9999999999999994
valley,independent,binary,square,grpo,0.3,0.9908345415900698,0.0013674446570041906,0.3,0.9908345415900698,0.00916545840993027,0,0.9999999999999994
valley,independent,binary,square,maxrl,0.3,0.9714222945656545,0.0006657622010128872,0.3,0.9714222945656545,0.028577705434345516,0,0.9999999999999994
valley,independent,binary,square,tailrl,0.3,0.9714222945656545,0.0006657622010128872,0.3,0.9714222945656545,0.028577705434345523,0,0.9999999999999994
valley,independent,binary,square,pkpo,0.3,0.7584430146532634,0.004423680131679432,0.3,0.7584430146532634,0.24155698534673656,0,0.999999999861907
valley,independent,binary,square,elite,0.3,0.9596517842712401,0.000956231512630926,0.3,0.9596517842712401,0.04034821572875987,0,1
